chr	pos	N_5-N1	N_5-N2	N_5-N3	S_5-S3	S_5-S4	S_5-S2	S_5-S1
KN811439.1	144905	1.00	0.92	0.95	0.98	0.35	1.00	1.00
KN811439.1	144917	1.00	0.96	0.45	1.00	1.00	0.88	0.92
KN811439.1	144929	0.99	1.00	1.00	1.00	0.77	1.00	0.31
KN811439.1	241596	0.67	0.64	0.65	0.61	0.69	0.64	0.67
KN811439.1	241603	0.81	0.79	0.71	0.72	0.69	0.79	0.83
KN811439.1	286622	0.65	0.95	0.70	0.94	0.94	0.43	0.80
KN811439.1	286626	0.50	0.95	0.65	0.92	0.90	0.49	1.00
KN811439.1	286634	0.82	0.96	0.78	0.95	0.97	0.53	1.00
KN811439.1	286667	0.88	0.96	0.52	0.93	1.00	0.45	0.95
KN811439.1	395830	0.75	0.83	1.00	1.00	0.86	1.00	0.89
KN811439.1	395838	0.75	1.00	1.00	0.97	0.93	1.00	0.89
KN811439.1	438038	0.79	0.55	0.83	0.93	0.92	0.93	0.95
KN811439.1	459266	1.00	0.86	1.00	0.95	0.95	0.95	1.00
KN811439.1	459275	0.73	0.66	1.00	0.97	0.50	0.63	1.00
KN811439.1	459277	1.00	0.90	0.93	1.00	1.00	0.84	1.00
KN811439.1	459283	1.00	0.69	0.93	1.00	0.70	0.95	1.00
KN811439.1	459285	1.00	0.76	1.00	0.90	0.95	0.95	1.00
KN811439.1	459288	0.83	0.83	0.92	0.99	0.90	0.79	1.00
KN811439.1	459307	1.00	0.93	0.92	0.41	1.00	0.82	1.00
KN811439.1	518442	0.86	0.96	0.95	0.89	1.00	1.00	1.00
KN811439.1	818382	0.41	0.69	0.88	0.71	0.93	0.90	0.45
KN811439.1	1052883	1.00	0.95	0.91	0.85	0.89	0.89	0.97
KN811439.1	1052888	0.67	0.93	0.87	0.85	0.84	0.91	1.00
KN811439.1	1052890	0.95	0.45	0.83	0.85	0.92	0.91	0.95
KN811439.1	1053008	0.50	0.87	0.79	0.83	0.23	0.82	0.84
KN811439.1	1309625	0.97	0.92	0.80	1.00	0.99	1.00	1.00
KN811440.1	824988	0.57	0.72	0.87	0.75	0.71	0.88	0.72
KN811440.1	825038	0.62	0.82	0.91	0.85	0.90	0.75	0.86
KN811440.1	825070	0.70	0.91	0.89	0.79	0.82	0.88	0.79
KN811440.1	825072	0.76	0.97	0.97	0.85	0.90	0.88	0.90
KN811440.1	825077	0.90	0.94	0.97	0.94	0.93	0.75	0.90
KN811440.1	825083	0.95	1.00	0.98	0.88	0.95	0.88	0.93
KN811440.1	957624	0.12	0.12	0.32	0.15	1.00	1.00	0.96
KN811440.1	957637	0.12	0.55	0.34	0.97	1.00	1.00	1.00
KN811440.1	957648	0.96	1.00	1.00	0.94	0.80	0.94	1.00
KN811441.1	344284	0.93	0.92	0.93	1.00	0.91	0.70	0.71
KN811441.1	344319	0.78	0.71	0.78	0.75	0.53	0.70	0.55
KN811441.1	344350	0.92	0.81	0.79	0.89	0.79	0.67	0.84
KN811441.1	344436	0.82	0.91	0.82	0.67	0.42	1.00	0.31
KN811441.1	344468	1.00	0.98	0.96	0.89	0.94	1.00	0.92
KN811441.1	344470	1.00	0.96	0.93	0.83	0.95	0.90	0.98
KN811441.1	344475	0.91	0.98	0.93	0.94	0.98	1.00	0.98
KN811441.1	344481	1.00	0.98	1.00	0.94	0.98	1.00	0.96
KN811441.1	361092	1.00	1.00	0.93	1.00	0.95	1.00	1.00
KN811441.1	522199	0.77	0.90	0.67	0.79	0.81	0.76	0.76
KN811441.1	1357766	0.81	0.71	1.00	1.00	0.94	0.11	0.18
KN811442.1	700723	0.91	0.78	0.97	0.85	0.94	0.69	0.98
KN811443.1	280888	1.00	1.00	1.00	0.97	1.00	0.87	1.00
KN811443.1	511752	0.91	0.24	0.70	0.32	0.48	0.37	0.58
KN811445.1	161899	0.54	0.78	0.16	0.43	0.85	0.64	0.45
KN811445.1	162262	0.53	0.78	0.16	0.42	0.84	0.62	0.45
KN811445.1	1190774	0.91	0.88	0.67	0.60	0.87	1.00	0.83
KN811446.1	32769	0.73	1.00	0.84	0.89	0.91	0.81	1.00
KN811446.1	89030	0.57	0.84	0.42	1.00	0.57	0.90	0.11
KN811446.1	1207737	0.91	0.93	0.87	0.79	0.91	0.95	0.89
KN811446.1	1207742	1.00	0.93	0.87	0.79	1.00	0.90	0.94
KN811446.1	1207744	0.83	0.86	0.80	0.71	0.96	0.90	0.67
KN811446.1	1207776	0.67	0.93	0.81	0.75	0.92	0.95	0.95
KN811447.1	187471	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN811447.1	187490	1.00	0.83	1.00	1.00	0.91	0.95	1.00
KN811447.1	187493	1.00	0.80	1.00	0.93	0.95	0.98	1.00
KN811447.1	187495	1.00	0.67	0.89	1.00	0.77	0.98	1.00
KN811447.1	187501	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN811447.1	187503	0.27	0.63	1.00	0.97	0.41	0.87	1.00
KN811447.1	187512	1.00	0.90	1.00	0.95	0.90	0.98	1.00
KN811447.1	609817	0.46	0.43	0.60	0.25	0.71	0.69	0.42
KN811447.1	1358060	0.33	1.00	1.00	1.00	1.00	0.69	1.00
KN811447.1	1358065	0.96	1.00	0.96	0.99	1.00	0.77	1.00
KN811447.1	1380062	0.85	0.95	0.69	0.95	0.89	0.94	1.00
KN811447.1	1380082	0.85	0.86	0.85	0.90	0.86	0.83	1.00
KN811447.1	1380092	0.75	0.74	0.71	0.90	0.90	0.50	1.00
KN811447.1	3955065	0.72	0.92	0.14	0.95	0.72	0.93	0.82
KN811447.1	3955070	1.00	0.96	0.87	0.88	0.97	0.93	1.00
KN811447.1	3955077	1.00	0.48	0.81	0.95	0.94	0.90	1.00
KN811447.1	4263389	0.47	0.71	0.50	0.42	0.57	0.54	0.23
KN811448.1	479604	0.66	0.72	0.69	0.76	0.69	0.81	1.00
KN811448.1	479618	0.81	0.97	0.75	0.76	0.85	1.00	1.00
KN811448.1	479637	0.72	0.87	0.81	0.86	1.00	0.90	1.00
KN811448.1	479643	0.79	0.95	0.81	0.79	0.96	0.81	1.00
KN811448.1	1827568	0.62	0.36	0.40	0.47	0.60	0.84	0.44
KN811448.1	2966310	0.63	0.55	0.69	0.82	0.78	0.56	0.95
KN811448.1	4188302	0.94	0.96	0.53	0.84	0.88	0.97	0.83
KN811448.1	4188324	0.75	0.97	0.98	0.96	1.00	0.91	0.67
KN811449.1	368692	1.00	1.00	0.87	1.00	1.00	0.92	1.00
KN811449.1	368704	0.89	0.96	0.88	0.85	0.87	0.83	0.95
KN811449.1	368728	0.89	0.92	0.88	0.90	0.91	0.76	0.95
KN811449.1	368735	0.95	1.00	0.81	0.95	0.91	0.76	0.94
KN811449.1	1015328	0.44	0.63	0.88	0.34	0.97	0.56	1.00
KN811450.1	397868	0.36	0.59	0.36	0.48	0.85	0.67	0.28
KN811450.1	946845	0.88	0.76	0.80	0.63	0.11	0.94	0.69
KN811450.1	1517515	0.62	0.33	0.24	0.46	0.43	0.78	0.58
KN811450.1	1517523	0.94	0.69	0.64	0.94	0.84	0.90	1.00
KN811451.1	523279	0.71	0.46	0.93	0.99	0.94	0.96	0.97
KN811453.1	1274969	0.50	0.54	0.81	0.49	0.65	0.92	1.00
KN811453.1	1274993	0.46	0.60	1.00	0.56	0.70	0.92	1.00
KN811454.1	332561	0.99	0.87	1.00	0.96	0.90	0.98	1.00
KN811454.1	332570	0.72	0.63	1.00	0.69	0.52	0.49	1.00
KN811454.1	332572	1.00	0.90	0.95	1.00	1.00	0.94	1.00
KN811454.1	332578	1.00	0.70	0.95	1.00	0.62	0.98	0.98
KN811454.1	332580	1.00	0.77	1.00	0.92	1.00	0.98	0.98
KN811454.1	333020	0.37	0.90	0.68	0.64	0.98	0.90	0.98
KN811454.1	333049	0.92	0.81	1.00	0.35	0.99	1.00	1.00
KN811454.1	488576	0.28	0.36	0.75	0.27	0.18	0.13	1.00
KN811454.1	506275	0.81	1.00	1.00	1.00	1.00	1.00	1.00
KN811455.1	947813	0.40	1.00	0.73	0.47	0.96	0.73	0.15
KN811456.1	1392644	0.97	1.00	0.93	0.95	1.00	1.00	1.00
KN811457.1	882181	0.68	0.75	0.89	0.58	0.54	0.80	1.00
KN811457.1	882235	1.00	0.40	0.78	0.73	0.98	0.48	0.36
KN811458.1	36563	0.83	0.83	0.95	0.88	0.94	1.00	0.79
KN811458.1	36571	0.85	0.82	0.90	0.85	0.88	0.87	0.93
KN811458.1	222348	0.11	0.25	0.23	0.64	1.00	0.50	0.70
KN811458.1	1322393	0.91	0.95	1.00	0.98	1.00	1.00	1.00
KN811459.1	407680	0.74	0.75	0.95	0.60	0.65	0.78	1.00
KN811459.1	1323372	0.46	0.60	1.00	0.56	0.70	0.92	1.00
KN811461.1	501557	0.80	0.57	0.18	0.71	0.93	0.87	0.57
KN811461.1	1201752	1.00	0.95	1.00	0.99	1.00	1.00	0.85
KN811461.1	1211014	1.00	0.97	0.78	0.72	0.52	1.00	1.00
KN811461.1	1270065	0.67	0.75	0.94	0.60	0.65	0.67	1.00
KN811462.1	221265	0.84	1.00	0.48	1.00	1.00	0.66	1.00
KN811463.1	16210	0.96	0.89	0.94	0.89	0.91	0.92	0.92
KN811463.1	16217	0.85	0.54	0.86	0.71	0.83	0.73	0.89
KN811463.1	183630	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN811463.1	183649	1.00	0.83	1.00	1.00	0.91	1.00	1.00
KN811463.1	183652	1.00	0.80	1.00	0.93	1.00	0.95	1.00
KN811463.1	183654	1.00	0.67	0.89	1.00	0.77	0.95	1.00
KN811463.1	183660	1.00	0.90	0.89	1.00	1.00	0.84	1.00
KN811463.1	183662	0.75	0.63	1.00	0.97	0.36	0.63	1.00
KN811463.1	183671	0.94	0.90	1.00	0.95	0.86	0.95	1.00
KN811463.1	473135	0.81	0.97	0.97	0.33	1.00	1.00	0.93
KN811463.1	658089	0.35	0.50	0.85	0.32	0.26	0.37	0.57
KN811464.1	893291	0.84	0.92	0.74	0.97	0.90	0.11	0.95
KN811464.1	893548	0.54	0.62	0.88	1.00	0.94	0.51	0.11
KN811466.1	1204051	0.20	0.38	0.53	0.18	0.72	0.30	0.39
KN811467.1	86146	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN811467.1	403682	0.20	0.65	1.00	0.43	0.40	0.44	0.65
KN811467.1	577137	0.70	0.72	0.86	0.80	0.58	0.85	0.71
KN811467.1	577163	0.60	0.52	0.32	0.40	0.47	0.67	0.68
KN811467.1	1035413	0.92	0.95	0.97	0.93	0.82	0.69	0.94
KN811467.1	1357376	1.00	1.00	0.83	1.00	1.00	0.50	1.00
KN811467.1	1357388	1.00	1.00	0.84	1.00	0.76	0.93	1.00
KN811468.1	600997	0.92	0.95	0.87	0.72	0.74	0.69	0.79
KN811468.1	601010	0.94	0.97	0.91	0.83	0.89	0.87	0.88
KN811468.1	601013	0.89	0.90	0.93	0.86	0.85	0.90	0.81
KN811469.1	757744	1.00	0.82	0.79	0.85	0.63	0.69	0.76
KN811469.1	757746	1.00	1.00	0.88	0.92	0.98	0.88	0.76
KN811469.1	757751	0.69	0.75	0.85	0.92	0.67	0.75	0.76
KN811469.1	757757	0.67	0.59	0.88	0.92	0.64	0.56	0.76
KN811469.1	944234	0.11	0.86	0.93	0.92	0.18	0.97	1.00
KN811469.1	944241	0.57	0.98	0.98	1.00	1.00	0.95	0.91
KN811469.1	944246	0.57	0.72	0.93	1.00	1.00	0.95	1.00
KN811469.1	1010614	0.88	0.96	0.93	0.96	0.85	0.93	1.00
KN811469.1	1010634	0.94	0.39	0.93	0.92	0.96	0.97	0.95
KN811469.1	1010702	0.98	0.96	1.00	0.97	1.00	0.56	1.00
KN811469.1	1010709	0.98	0.96	0.68	0.92	1.00	0.56	1.00
KN811469.1	1160049	1.00	1.00	0.98	1.00	1.00	1.00	1.00
KN811470.1	149951	0.83	0.82	0.86	0.89	0.80	0.92	0.92
KN811470.1	150007	0.95	0.89	0.97	0.91	0.95	0.71	0.94
KN811470.1	237139	0.69	0.72	0.57	0.38	0.88	0.52	0.54
KN811470.1	237155	0.74	0.90	1.00	0.46	0.93	0.45	0.50
KN811470.1	237184	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN811470.1	561003	0.77	0.67	0.73	0.82	0.91	0.95	0.92
KN811470.1	561631	0.98	0.78	0.94	0.95	0.95	0.84	1.00
KN811470.1	1006676	0.16	0.15	0.64	0.61	0.41	0.39	0.36
KN811471.1	850941	0.21	0.35	0.31	0.47	0.23	0.36	0.50
KN811471.1	876094	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN811471.1	932340	0.78	0.89	0.31	0.83	0.81	0.58	0.88
KN811471.1	932345	0.86	0.78	0.91	0.43	0.97	0.65	1.00
KN811471.1	932355	0.86	0.83	0.26	0.32	0.79	0.55	0.92
KN811472.1	61159	0.86	0.89	1.00	0.79	0.84	0.86	0.89
KN811472.1	85206	0.83	0.89	0.91	0.88	0.86	0.89	0.86
KN811472.1	85214	0.74	0.89	0.93	0.94	0.81	0.82	0.86
KN811472.1	85232	0.94	0.89	0.94	0.83	0.85	0.77	0.90
KN811472.1	85252	0.89	0.84	0.94	0.95	0.84	0.85	0.85
KN811472.1	803506	0.85	0.91	0.98	1.00	0.95	1.00	1.00
KN811472.1	1249754	0.26	0.16	0.56	0.70	0.33	0.65	0.27
KN811472.1	1310637	0.67	0.71	0.65	0.60	0.65	0.61	0.82
KN811473.1	868939	0.94	0.69	0.91	0.23	0.97	0.77	0.60
KN811474.1	81369	0.41	1.00	0.51	1.00	1.00	1.00	1.00
KN811474.1	113084	1.00	0.81	0.88	0.92	0.86	0.91	0.98
KN811474.1	113089	0.32	0.88	0.81	0.77	0.67	0.87	1.00
KN811474.1	113091	0.85	0.69	0.71	0.77	0.92	0.91	0.95
KN811474.1	113328	1.00	1.00	1.00	0.16	0.98	0.41	0.83
KN811474.1	113331	1.00	0.98	1.00	0.71	0.54	0.41	0.92
KN811474.1	113344	0.46	0.94	1.00	0.76	0.17	1.00	0.92
KN811475.1	474623	0.84	0.96	0.91	0.93	0.96	0.91	0.78
KN811475.1	1090602	0.33	0.43	0.73	0.27	0.48	0.14	0.69
KN811477.1	122798	0.82	0.36	0.21	0.51	0.52	0.40	0.44
KN811478.1	768562	0.58	0.51	0.52	0.55	0.32	0.50	0.58
KN811478.1	803535	0.21	0.15	0.13	0.21	0.22	0.13	0.11
KN811479.1	846002	0.96	0.93	0.90	0.95	0.87	1.00	0.64
KN811480.1	669720	1.00	1.00	0.99	1.00	0.78	0.89	1.00
KN811480.1	669726	0.94	0.49	0.69	0.45	0.99	0.96	1.00
KN811480.1	1051339	0.75	0.73	0.94	0.97	0.78	0.70	0.98
KN811480.1	1051341	0.69	0.58	0.94	0.97	0.65	0.74	0.85
KN811480.1	1051346	0.50	0.78	0.76	0.83	0.82	0.74	0.93
KN811480.1	1051352	0.71	0.55	0.94	1.00	0.86	0.77	0.98
KN811481.1	541187	0.95	0.86	1.00	0.93	0.95	0.90	1.00
KN811481.1	541196	0.90	0.66	1.00	0.97	0.72	0.57	0.98
KN811481.1	541198	1.00	0.90	0.96	1.00	1.00	0.81	1.00
KN811481.1	541204	1.00	0.69	0.96	1.00	0.82	0.90	1.00
KN811481.1	541206	0.95	0.76	1.00	0.91	1.00	0.90	1.00
KN811481.1	541209	0.87	0.83	0.95	0.99	0.97	0.72	0.98
KN811481.1	1002910	0.59	0.12	0.33	0.84	0.70	0.64	0.56
KN811481.1	1002923	0.68	0.32	0.42	1.00	0.82	0.78	0.58
KN811481.1	1002925	0.33	0.22	0.46	0.91	0.77	0.77	0.71
KN811481.1	1002939	0.64	0.49	0.49	1.00	0.90	0.80	0.71
KN811481.1	1225612	0.33	0.81	0.76	0.92	0.81	0.92	0.85
KN811481.1	1225625	0.33	0.88	0.94	1.00	0.86	0.91	0.92
KN811481.1	1225628	0.33	1.00	0.83	0.95	0.95	1.00	0.82
KN811481.1	1225680	0.93	0.94	1.00	0.96	0.98	1.00	0.93
KN811481.1	1225701	0.86	0.75	0.78	0.81	0.88	0.92	0.87
KN811482.1	1140568	0.94	0.84	0.98	0.91	0.96	0.97	1.00
KN811482.1	1140571	0.94	0.95	0.98	0.94	0.87	0.94	0.86
KN811482.1	1140584	0.59	0.97	0.43	0.99	0.96	0.97	0.79
KN811483.1	51789	0.70	0.68	0.57	1.00	0.95	0.99	1.00
KN811483.1	1040342	1.00	0.83	0.88	1.00	0.88	1.00	0.76
KN811483.1	1216725	1.00	0.93	0.89	0.41	1.00	0.88	1.00
KN811483.1	1216744	0.84	0.83	0.89	0.99	0.97	0.69	1.00
KN811483.1	1216747	1.00	0.80	1.00	0.94	0.41	0.98	1.00
KN811483.1	1216749	1.00	0.67	0.89	1.00	0.90	0.98	1.00
KN811483.1	1216755	1.00	0.90	0.89	1.00	1.00	0.82	1.00
KN811483.1	1216757	0.27	0.63	1.00	0.97	0.75	0.88	1.00
KN811483.1	1216766	1.00	0.90	1.00	0.93	0.96	0.98	1.00
KN811484.1	609902	0.69	0.70	0.57	0.45	0.88	0.48	0.33
KN811484.1	609918	0.76	0.90	1.00	0.53	0.93	0.48	0.30
KN811484.1	609947	0.71	0.81	0.98	0.43	0.67	0.59	1.00
KN811485.1	159560	1.00	0.83	0.62	1.00	1.00	1.00	1.00
KN811485.1	159566	0.17	1.00	1.00	1.00	1.00	1.00	1.00
KN811485.1	159573	1.00	1.00	1.00	1.00	1.00	1.00	1.00
KN811485.1	159588	0.13	0.56	1.00	0.37	0.84	1.00	1.00
KN811485.1	159597	1.00	0.82	1.00	1.00	0.84	1.00	1.00
KN811486.1	479071	0.69	0.72	0.56	0.38	0.88	0.52	0.52
KN811486.1	479087	0.76	0.90	1.00	0.46	0.93	0.45	0.48
KN811486.1	479116	0.71	0.81	0.98	0.50	0.66	0.57	1.00
KN811486.1	1076532	0.67	0.75	0.89	0.60	0.52	0.78	1.00
KN811487.1	75233	0.70	0.41	0.62	0.82	0.46	0.63	0.32
KN811487.1	92719	0.89	0.75	1.00	0.67	0.99	1.00	0.98
KN811487.1	92748	0.84	0.88	0.95	0.72	1.00	1.00	1.00
KN811487.1	126346	0.90	0.86	1.00	1.00	0.94	0.96	0.88
KN811487.1	126354	0.90	0.84	0.90	0.84	0.95	1.00	1.00
KN811487.1	126362	0.92	1.00	0.94	0.94	0.80	0.89	0.97
KN811487.1	126368	0.90	0.80	0.88	0.98	0.92	1.00	1.00
KN811487.1	126423	0.75	0.61	0.75	0.79	0.86	0.75	0.71
KN811487.1	126464	0.80	0.81	0.50	0.86	0.93	0.96	0.85
KN811487.1	560175	0.48	0.75	0.62	0.44	0.27	0.18	1.00
KN811487.1	560207	0.47	0.92	0.56	0.91	0.93	0.98	0.98
KN811487.1	560214	0.19	0.89	0.94	0.58	0.98	1.00	1.00
KN811487.1	560220	0.63	0.60	0.96	1.00	0.97	1.00	0.90
KN811489.1	856730	0.98	0.65	0.91	0.76	0.86	0.94	0.42
KN811489.1	856736	0.22	0.93	0.53	0.71	0.76	0.89	0.65
KN811491.1	215049	0.94	0.67	0.91	0.26	0.97	0.80	0.60
KN811492.1	607294	0.47	0.51	0.33	0.24	0.20	0.12	1.00
KN811492.1	702686	0.69	0.72	0.60	0.38	0.93	0.52	0.54
KN811492.1	702702	0.76	0.90	1.00	0.46	0.62	0.45	0.50
KN811492.1	702731	0.71	0.81	0.98	0.50	0.66	0.57	1.00
KN811492.1	1162533	0.17	1.00	1.00	0.46	0.94	0.30	0.71
KN811492.1	1162546	0.97	0.99	0.96	1.00	1.00	0.10	1.00
KN811494.1	247301	1.00	1.00	1.00	1.00	1.00	0.92	1.00
KN811494.1	336272	1.00	1.00	0.89	1.00	0.80	0.94	1.00
KN811494.1	336284	1.00	1.00	0.87	1.00	1.00	0.60	1.00
KN811494.1	1158669	0.61	0.16	0.78	0.32	0.88	0.64	0.80
KN811494.1	1252152	0.98	0.88	0.67	0.60	0.93	1.00	0.83
KN811494.1	1813948	0.67	0.75	0.94	0.61	0.63	0.78	1.00
KN811494.1	2364887	0.45	0.70	0.53	0.83	0.52	0.62	0.45
KN811494.1	2364899	1.00	1.00	0.87	1.00	1.00	0.60	1.00
KN811494.1	2365202	1.00	1.00	0.83	1.00	1.00	0.50	1.00
KN811494.1	2365214	1.00	1.00	0.84	1.00	0.76	0.93	1.00
KN811494.1	3442275	0.67	0.75	0.94	0.60	0.65	0.78	1.00
KN811494.1	3651189	0.69	0.72	0.57	0.38	0.92	0.52	0.54
KN811494.1	3651205	0.74	0.90	1.00	0.46	0.95	0.45	0.50
KN811494.1	3651234	0.69	0.81	0.98	0.50	0.75	0.57	1.00
KN811494.1	3724876	0.63	0.36	0.40	0.48	0.42	0.84	0.44
KN811494.1	3815800	0.67	0.75	0.94	0.60	0.66	0.78	1.00
KN811495.1	62133	0.83	0.85	0.86	0.89	0.84	0.92	0.91
KN811495.1	62189	0.88	0.79	1.00	0.77	0.95	0.71	0.94
KN811495.1	1090114	0.91	0.76	0.97	0.83	0.94	0.69	0.98
KN811497.1	187418	0.28	0.67	0.84	0.57	0.90	0.50	0.68
KN811497.1	292470	0.91	0.83	0.97	0.83	0.93	0.86	0.98
KN811497.1	498813	0.60	0.27	0.61	0.64	0.48	0.72	0.37
KN811499.1	472866	0.45	0.70	0.53	0.83	0.52	0.62	0.45
KN811499.1	472878	1.00	1.00	0.87	1.00	1.00	0.60	1.00
KN811499.1	685353	0.69	0.70	0.57	0.38	0.88	0.52	0.52
KN811499.1	685369	0.74	0.90	1.00	0.46	0.93	0.45	0.48
KN811499.1	685398	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN811499.1	951486	0.57	0.72	0.87	0.43	0.88	0.52	0.45
KN811499.1	951502	0.65	0.90	1.00	0.51	0.93	0.45	0.40
KN811499.1	951531	0.59	0.81	0.97	0.47	0.67	0.70	1.00
KN811499.1	1106435	0.69	0.72	0.57	0.38	0.88	0.52	0.52
KN811499.1	1106451	0.74	0.90	1.00	0.46	0.93	0.45	0.48
KN811499.1	1106480	0.69	0.81	0.98	0.50	0.66	0.57	1.00
KN811500.1	985058	0.91	0.81	0.85	0.66	1.00	0.67	0.98
KN811501.1	307496	0.74	0.17	0.67	0.81	0.31	0.60	0.76
KN811501.1	307516	0.84	0.95	0.88	0.96	0.84	0.56	0.76
KN811502.1	433955	1.00	0.93	1.00	0.34	1.00	1.00	1.00
KN811502.1	433974	0.88	0.83	1.00	1.00	0.91	0.95	1.00
KN811502.1	433977	1.00	0.80	1.00	0.93	0.95	0.98	1.00
KN811502.1	433979	1.00	0.67	0.89	1.00	0.77	0.98	1.00
KN811502.1	433985	1.00	0.90	0.89	1.00	1.00	0.94	1.00
KN811502.1	433987	0.68	0.63	1.00	0.97	0.41	0.87	1.00
KN811502.1	433996	1.00	0.90	1.00	0.95	0.90	0.98	1.00
KN811503.1	146621	0.73	0.85	0.94	0.72	0.90	0.87	0.75
KN811503.1	146649	0.82	0.77	0.82	0.45	0.70	0.71	1.00
KN811503.1	359488	0.93	0.88	0.87	0.96	0.90	0.95	0.44
KN811503.1	433240	0.78	0.53	0.55	0.61	0.57	0.70	0.62
KN811503.1	478729	0.94	1.00	0.95	1.00	1.00	0.50	0.92
KN811503.1	478734	0.99	0.91	0.97	0.99	0.99	0.91	0.83
KN811503.1	478736	0.23	0.37	0.93	0.37	0.65	0.92	0.92
KN811503.1	478767	0.59	0.97	0.93	0.98	0.97	0.50	0.92
KN811503.1	1248896	0.25	0.63	0.67	1.00	0.43	0.55	1.00
KN811503.1	1304352	0.36	0.46	0.22	0.41	0.83	0.92	0.85
KN811504.1	215214	0.68	0.80	0.88	0.58	0.50	0.78	1.00
KN811504.1	215243	0.70	0.92	1.00	0.67	0.86	0.56	0.10
KN811504.1	215259	0.65	0.77	0.55	0.42	0.80	0.39	0.10
KN811504.1	965203	0.22	0.65	0.94	0.59	0.85	0.48	0.68
KN811504.1	983512	1.00	0.86	1.00	0.95	0.95	0.98	1.00
KN811504.1	983521	0.68	0.66	1.00	0.97	0.50	0.89	1.00
KN811504.1	983523	1.00	0.90	0.92	1.00	1.00	0.95	1.00
KN811504.1	983529	1.00	0.69	0.92	1.00	0.70	0.98	1.00
KN811504.1	983531	1.00	0.76	1.00	0.90	0.95	0.98	1.00
KN811504.1	983534	0.88	0.83	0.97	1.00	0.90	0.95	1.00
KN811504.1	983553	1.00	0.93	1.00	0.37	1.00	1.00	1.00
KN811504.1	1054987	0.50	0.72	0.63	0.38	0.88	0.52	0.50
KN811504.1	1055003	0.81	0.90	0.98	0.46	0.93	0.45	0.45
KN811504.1	1055032	0.75	0.81	0.98	0.50	0.66	0.57	1.00
KN811505.1	522473	0.69	0.72	0.58	0.42	0.88	0.52	0.32
KN811505.1	522489	0.76	0.90	0.98	0.50	0.93	0.45	0.29
KN811505.1	522518	0.71	0.81	0.98	0.46	0.66	0.57	1.00
KN811506.1	273833	0.93	0.67	0.47	0.71	0.78	0.88	0.29
KN811507.1	502198	0.45	0.20	0.28	0.63	0.49	0.89	0.55
KN811508.1	422966	0.81	0.91	0.86	0.76	0.89	0.47	1.00
KN811508.1	567798	0.95	0.45	0.47	1.00	1.00	1.00	1.00
KN811508.1	718393	0.82	0.84	1.00	0.94	0.86	1.00	0.83
KN811508.1	718413	0.90	0.93	0.95	0.82	0.89	0.85	0.90
KN811508.1	718783	0.86	0.77	0.93	0.92	0.69	0.73	0.81
KN811508.1	833110	0.76	0.72	0.68	0.40	0.93	0.52	0.54
KN811508.1	833126	0.81	0.90	1.00	0.47	0.62	0.45	0.50
KN811508.1	833155	0.77	0.81	0.99	0.51	0.66	0.57	1.00
KN811508.1	1090624	0.58	0.94	0.97	0.93	0.42	1.00	1.00
KN811509.1	281436	0.92	0.90	0.89	0.79	0.80	0.71	0.65
KN811509.1	281445	0.94	0.94	0.93	0.92	0.89	0.95	0.93
KN811509.1	281453	0.89	0.90	0.94	0.75	0.99	0.94	1.00
KN811509.1	281838	0.48	0.30	0.19	1.00	0.81	0.64	1.00
KN811510.1	128748	0.56	0.67	0.81	0.96	0.88	0.50	0.71
KN811510.1	128761	0.88	0.94	1.00	0.69	0.92	0.40	0.79
KN811510.1	827332	0.67	0.71	0.99	1.00	0.95	0.54	0.80
KN811510.1	827337	0.64	0.72	1.00	1.00	0.96	0.55	0.80
KN811511.1	437527	0.97	0.65	0.33	0.66	0.59	0.80	0.91
KN811511.1	437529	0.95	0.91	1.00	0.43	0.42	0.33	0.64
KN811513.1	488071	0.87	0.45	0.88	0.21	0.61	0.69	0.60
KN811513.1	1086482	0.88	1.00	0.37	0.88	0.31	0.98	0.88
KN811513.1	1086487	1.00	0.95	0.96	0.96	1.00	0.98	1.00
KN811513.1	1086489	1.00	1.00	1.00	0.84	1.00	1.00	1.00
KN811513.1	1086745	0.43	0.87	0.21	0.32	0.45	0.67	0.65
KN811514.1	468827	0.97	0.98	0.97	0.95	0.34	0.23	1.00
KN811514.1	468848	0.31	0.77	0.85	0.73	0.31	0.95	0.67
KN811514.1	468979	0.88	0.95	0.92	0.92	0.99	0.86	0.57
KN811514.1	469011	0.94	0.97	0.49	0.94	0.98	0.58	0.71
KN811514.1	469013	0.88	0.99	0.91	0.97	0.99	0.85	0.93
KN811514.1	469018	0.88	0.96	0.51	0.88	0.95	0.75	0.93
KN811514.1	469024	1.00	0.99	0.97	0.91	0.98	0.86	0.85
KN811515.1	313440	0.96	0.94	0.55	0.94	0.90	0.67	0.92
KN811515.1	313463	0.62	1.00	0.85	1.00	0.81	0.88	0.93
KN811515.1	313476	0.97	1.00	0.71	0.91	0.92	0.88	0.93
KN811515.1	313479	0.98	0.89	0.89	1.00	0.92	0.80	0.85
