chr	pos	N_20-N4	N_20-N2	N_20-N1	S_20-S1	S_20-S3	S_20-S4	S_20-S2
KN811561.1	734500	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734512	0.00	0.00	0.00	0.00	0.00	0.01	0.00
KN811561.1	734520	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734532	0.00	0.00	0.00	0.00	0.19	0.00	0.00
KN811561.1	734543	0.00	0.00	0.00	0.00	0.00	0.17	0.00
KN811561.1	734556	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734758	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734763	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734766	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734846	0.00	0.04	0.00	0.00	0.00	0.16	0.00
KN811561.1	734849	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734858	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734869	0.00	0.16	0.00	0.00	0.00	0.15	0.00
KN811561.1	734874	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734879	0.05	0.00	0.00	0.00	0.11	0.00	0.00
KN811561.1	734890	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734896	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734902	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734916	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	734923	0.14	0.00	0.00	0.13	0.01	0.06	0.00
KN811561.1	769905	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	769915	0.00	0.20	0.00	0.00	0.00	0.00	0.00
KN811561.1	769919	0.00	0.00	0.00	0.00	0.14	0.00	0.00
KN811561.1	769928	0.00	0.00	0.00	0.00	0.16	0.00	0.00
KN811561.1	769930	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811561.1	769946	0.01	0.24	0.00	0.20	0.00	0.01	0.00
KN811561.1	777725	0.00	0.00	0.00	0.01	0.00	0.00	0.25
KN811561.1	823392	0.98	0.12	0.57	0.57	0.71	0.87	0.00
KN811562.1	122444	0.38	0.00	0.00	0.01	0.00	0.00	0.00
KN811562.1	122475	0.00	0.00	0.00	0.18	0.00	0.00	0.00
KN811562.1	122482	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	391013	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	391025	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	391092	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	391119	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	391122	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	391137	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	391139	0.00	0.26	0.00	0.10	0.00	0.00	0.00
KN811562.1	391140	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	391145	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	406125	1.00	0.98	0.73	0.97	0.91	0.97	0.19
KN811562.1	461503	0.07	0.00	0.01	0.00	0.04	0.11	0.00
KN811562.1	461507	0.10	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	461510	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	461514	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	461564	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	476816	0.55	0.01	1.00	1.00	0.53	0.69	1.00
KN811562.1	476824	0.55	0.69	0.99	1.00	0.53	0.95	1.00
KN811562.1	476833	0.55	0.69	1.00	1.00	1.00	1.00	1.00
KN811562.1	476838	0.55	0.00	1.00	1.00	0.53	0.95	1.00
KN811562.1	476843	0.38	0.00	1.00	1.00	0.73	0.99	0.00
KN811562.1	549679	0.00	1.00	0.00	0.01	0.00	0.23	0.00
KN811562.1	549691	0.27	0.00	0.00	0.00	0.00	0.22	0.00
KN811562.1	549701	0.49	0.00	1.00	0.21	0.00	0.33	0.00
KN811562.1	549732	0.92	1.00	1.00	0.62	0.49	0.52	0.00
KN811562.1	549739	0.39	1.00	1.00	0.64	0.25	0.26	1.00
KN811562.1	549747	0.80	0.00	0.99	0.41	0.22	0.17	0.00
KN811562.1	604055	0.00	0.00	0.00	0.11	0.08	0.10	0.00
KN811562.1	604060	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	604067	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	604118	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	604462	0.00	0.00	0.00	0.02	0.00	0.00	0.00
KN811562.1	604483	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	606490	0.00	0.00	0.00	0.01	0.26	0.00	0.00
KN811562.1	606530	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	606532	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	606538	0.32	0.00	0.05	0.27	0.00	0.08	0.01
KN811562.1	606546	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	606557	0.00	0.00	0.00	0.00	0.00	0.01	0.00
KN811562.1	606596	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	606615	0.00	0.00	0.00	0.26	0.00	0.00	0.98
KN811562.1	637798	0.02	0.00	0.00	0.10	0.15	0.11	0.08
KN811562.1	637841	0.00	0.04	0.00	0.00	0.00	0.00	0.02
KN811562.1	637972	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	638011	0.00	0.00	0.00	0.01	0.01	0.00	0.00
KN811562.1	667650	0.11	0.00	0.00	0.01	0.00	0.18	0.00
KN811562.1	869478	0.08	0.00	0.00	0.00	0.07	0.00	0.00
KN811562.1	869485	0.00	0.01	0.00	0.00	0.00	0.04	0.00
KN811562.1	869489	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	920709	0.00	0.00	0.00	0.02	0.00	0.00	0.00
KN811562.1	920754	0.00	0.00	0.00	0.00	0.00	0.11	0.00
KN811562.1	920779	0.00	0.00	0.00	0.00	0.00	0.06	0.00
KN811562.1	920788	0.00	0.13	0.00	0.00	0.00	0.12	0.00
KN811562.1	923688	0.00	0.01	0.00	0.00	0.00	0.00	0.00
KN811562.1	933138	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	933157	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	933219	0.00	0.00	0.00	0.00	0.01	0.00	0.00
KN811562.1	933226	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	933251	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811562.1	933274	0.00	0.10	0.00	0.09	0.00	0.00	0.00
KN811562.1	933437	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	311202	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	311250	0.07	0.00	0.00	0.03	0.00	0.00	0.00
KN811563.1	317929	0.03	0.00	0.00	0.00	0.00	0.00	0.39
KN811563.1	317930	0.00	0.00	0.00	0.00	0.00	0.01	0.00
KN811563.1	317934	0.00	0.11	0.00	0.00	0.18	0.01	0.00
KN811563.1	318012	0.01	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	323019	0.18	0.29	0.00	0.00	0.00	0.00	0.00
KN811563.1	323026	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	323035	0.01	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	323056	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	323104	0.22	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	323108	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	323110	0.00	0.00	0.01	0.00	0.00	0.00	0.00
KN811563.1	432728	0.27	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	432757	0.08	0.00	0.00	0.00	0.00	0.19	0.00
KN811563.1	432793	0.00	0.00	0.00	0.27	0.06	0.00	0.00
KN811563.1	432802	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	451508	0.41	0.34	0.00	0.12	0.23	0.09	0.00
KN811563.1	451509	0.73	0.73	0.95	0.48	0.59	0.64	0.88
KN811563.1	494855	0.33	0.17	0.00	0.15	0.34	0.28	0.00
KN811563.1	494879	0.24	0.10	0.00	0.20	0.18	0.64	1.00
KN811563.1	494884	0.25	0.12	0.00	0.20	0.31	0.38	0.00
KN811563.1	494889	0.17	0.13	0.00	0.25	0.61	0.37	0.00
KN811563.1	530997	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531580	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531587	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531591	0.00	0.01	0.00	0.00	0.09	0.00	0.00
KN811563.1	531603	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531611	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531613	0.01	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531614	0.00	0.00	0.00	0.01	0.14	0.02	0.00
KN811563.1	531623	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531629	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531635	0.00	0.00	0.00	0.22	0.00	0.00	0.00
KN811563.1	531638	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531654	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	531659	0.00	0.00	0.00	0.00	0.00	0.14	0.00
KN811563.1	531792	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	622928	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	622998	0.07	0.04	0.00	0.00	0.00	0.11	0.03
KN811563.1	680658	0.00	0.15	0.00	0.00	0.00	0.00	1.00
KN811563.1	680666	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811563.1	680673	0.00	0.00	0.99	0.35	0.00	0.13	0.00
KN811563.1	849957	0.00	0.93	0.00	0.04	0.00	0.03	0.00
KN811563.1	850438	0.03	0.00	0.00	0.72	0.44	0.07	0.01
KN811564.1	28520	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811564.1	28534	0.00	0.00	0.00	0.01	0.00	0.00	0.00
KN811564.1	28536	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811564.1	28541	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811564.1	28557	0.01	0.00	0.00	0.00	0.00	0.00	0.00
KN811564.1	28562	0.00	0.00	0.00	0.66	0.01	0.00	0.00
KN811564.1	28565	0.00	0.00	0.00	0.00	0.19	0.01	0.00
KN811564.1	640117	0.08	0.00	0.00	0.00	0.00	0.00	0.00
KN811564.1	746819	0.47	0.25	0.01	0.84	0.41	0.70	0.01
KN811564.1	746834	0.17	0.02	0.73	0.22	0.03	0.21	0.04
KN811564.1	746944	0.03	0.05	0.23	0.02	0.01	0.02	0.00
KN811564.1	747048	0.88	1.00	1.00	0.88	0.75	0.92	1.00
KN811564.1	747060	0.87	1.00	1.00	1.00	1.00	0.71	1.00
KN811564.1	747084	0.81	1.00	1.00	1.00	1.00	0.91	0.98
KN811564.1	747091	0.77	0.76	1.00	0.76	1.00	0.93	1.00
KN811564.1	747095	0.66	1.00	1.00	1.00	1.00	0.93	1.00
KN811565.1	47431	1.00	0.62	0.94	0.98	0.53	0.96	1.00
KN811565.1	47447	0.92	0.97	0.96	0.81	0.93	0.75	0.30
KN811565.1	47471	0.61	0.96	0.08	0.79	0.94	0.59	0.97
KN811565.1	47480	0.82	0.99	1.00	0.86	0.87	0.99	0.52
KN811565.1	47484	0.81	1.00	1.00	0.88	0.94	0.96	0.96
KN811565.1	156219	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	156237	0.06	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	156311	0.25	0.37	0.00	0.29	0.00	0.00	0.00
KN811565.1	156333	0.16	0.18	0.00	0.00	0.13	0.17	0.00
KN811565.1	156336	0.23	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240018	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240032	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240044	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240050	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240074	0.00	0.00	0.00	0.49	0.00	0.36	0.00
KN811565.1	240080	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240081	0.00	0.00	0.00	0.00	0.00	0.34	0.00
KN811565.1	240087	0.00	0.28	0.00	0.00	0.00	0.00	0.00
KN811565.1	240088	0.00	0.00	0.01	0.00	0.07	0.00	0.00
KN811565.1	240092	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240093	0.00	0.02	0.00	0.00	0.06	0.00	0.00
KN811565.1	240097	0.13	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240098	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	240113	0.00	0.00	0.00	0.00	0.00	0.39	0.00
KN811565.1	240708	0.13	0.00	0.00	0.00	0.00	0.10	0.00
KN811565.1	240719	0.00	0.00	0.00	0.05	0.11	0.06	0.00
KN811565.1	240726	0.00	0.00	0.00	0.00	0.00	0.05	0.00
KN811565.1	240773	0.00	0.00	0.00	0.00	0.25	0.00	0.00
KN811565.1	240783	0.01	0.00	0.00	0.00	0.00	0.01	0.10
KN811565.1	457904	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	457907	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	457930	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	457940	0.97	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	458071	0.00	0.00	0.00	0.00	0.00	0.00	1.00
KN811565.1	487798	0.19	0.00	0.00	0.33	0.61	0.36	0.00
KN811565.1	561112	0.04	0.00	0.00	0.00	0.00	0.33	0.00
KN811565.1	561135	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	561537	0.00	0.00	0.01	0.00	0.00	0.00	0.00
KN811565.1	561557	0.00	0.08	0.00	0.00	0.00	0.00	0.00
KN811565.1	561579	0.00	0.00	0.00	0.00	0.00	0.05	0.00
KN811565.1	561586	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	561629	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	561636	0.00	0.00	0.00	0.00	0.00	0.12	0.00
KN811565.1	567644	0.00	0.12	0.00	0.27	0.11	0.14	0.00
KN811565.1	567645	0.08	0.01	0.00	0.16	0.01	0.00	0.00
KN811565.1	567649	0.00	0.00	0.00	0.00	0.00	0.13	0.00
KN811565.1	567700	0.24	0.00	0.00	0.00	0.01	0.00	0.00
KN811565.1	567892	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	567922	0.00	0.02	0.07	0.00	0.00	0.00	0.00
KN811565.1	567923	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	568155	0.00	0.05	0.00	0.00	0.20	0.15	0.92
KN811565.1	568189	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	568198	0.05	0.00	0.00	0.00	0.00	0.10	0.00
KN811565.1	569068	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	569085	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	569099	0.00	0.00	0.00	0.00	0.21	0.00	0.00
KN811565.1	569113	0.15	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	569191	0.00	0.00	0.00	0.00	0.00	0.12	0.00
KN811565.1	569209	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	569212	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	702055	0.00	0.41	0.00	0.33	0.29	0.00	0.00
KN811565.1	729085	0.00	0.00	0.01	0.00	0.00	0.02	0.02
KN811565.1	729437	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	729447	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	729452	0.00	0.00	0.00	0.12	0.00	0.00	0.00
KN811565.1	729487	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	729498	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	729504	0.00	0.00	0.00	0.00	0.00	0.01	0.00
KN811565.1	729511	0.00	0.00	0.00	0.00	0.00	0.01	0.01
KN811565.1	729513	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811565.1	745658	0.00	0.02	0.00	0.04	0.08	0.00	0.02
KN811565.1	745675	0.03	0.04	0.01	0.28	0.12	0.06	0.00
KN811565.1	745685	0.33	0.08	0.06	0.61	0.50	0.19	0.05
KN811566.1	17561	0.57	0.11	0.93	0.53	0.18	0.37	0.52
KN811566.1	17569	0.51	0.94	0.93	0.81	0.32	0.43	1.00
KN811566.1	186581	0.00	0.00	0.00	0.00	0.00	0.01	0.00
KN811566.1	186584	0.00	0.00	0.01	0.00	0.00	0.00	0.00
KN811566.1	186614	0.00	0.00	0.00	0.01	0.00	0.00	0.00
KN811566.1	186620	0.00	0.00	0.00	0.34	0.00	0.00	1.00
KN811566.1	186636	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	186684	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	186687	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	186690	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	186693	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	186706	0.00	0.00	0.00	0.00	0.00	0.00	0.01
KN811566.1	186714	0.00	0.27	0.54	0.00	0.00	0.00	0.00
KN811566.1	202400	0.62	0.97	1.00	0.70	0.43	0.90	0.99
KN811566.1	341745	0.79	0.81	0.96	0.61	1.00	0.76	1.00
KN811566.1	341752	0.73	0.81	1.00	0.82	0.99	0.77	1.00
KN811566.1	341765	0.65	0.77	1.00	0.49	0.73	0.74	1.00
KN811566.1	341784	0.52	0.37	1.00	0.98	0.92	0.97	1.00
KN811566.1	382336	0.56	0.20	0.51	0.44	0.27	0.47	0.00
KN811566.1	382339	0.33	0.20	0.49	1.00	0.27	0.64	0.00
KN811566.1	382341	0.11	0.00	0.49	0.44	0.37	0.35	0.00
KN811566.1	382353	0.21	0.02	0.49	0.44	0.00	0.31	0.00
KN811566.1	382395	0.25	0.42	0.00	0.00	0.00	0.00	0.00
KN811566.1	382402	0.00	0.00	0.00	0.00	0.36	0.00	0.00
KN811566.1	419927	0.00	0.00	0.00	0.00	0.29	0.00	0.00
KN811566.1	419962	0.00	0.02	0.00	0.00	0.00	0.00	0.00
KN811566.1	419967	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	419969	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	419990	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	419999	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420769	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420830	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420831	0.00	0.01	0.45	0.00	0.05	0.00	0.00
KN811566.1	420835	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420838	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420843	0.15	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420848	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420854	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420857	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	420859	0.00	0.02	0.00	0.00	0.05	0.00	0.00
KN811566.1	421035	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	421038	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	421043	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432776	0.30	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432782	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432784	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432788	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432793	0.00	0.00	0.00	0.00	0.33	0.00	0.00
KN811566.1	432815	0.00	0.00	0.00	0.01	0.00	0.00	0.00
KN811566.1	432835	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432844	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432851	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432856	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	432874	0.00	0.00	0.00	0.00	0.00	0.12	0.00
KN811566.1	478216	0.01	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	478239	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	478248	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	478251	0.13	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	478254	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	478260	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	478263	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	478270	0.00	0.17	0.00	0.19	0.00	0.00	0.00
KN811566.1	478286	0.00	0.00	0.00	0.00	0.08	0.00	0.00
KN811566.1	478296	0.09	0.24	0.00	0.00	0.00	0.17	0.00
KN811566.1	496397	0.07	0.63	0.13	0.00	0.07	0.00	0.00
KN811566.1	705416	0.00	0.00	0.00	0.00	0.15	0.00	0.00
KN811566.1	705437	0.00	0.00	0.00	0.00	0.00	0.01	0.00
KN811566.1	705453	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	705486	0.00	0.00	0.00	0.00	0.00	0.01	0.00
KN811566.1	705520	0.00	0.00	0.00	0.00	0.00	0.17	0.00
KN811566.1	705582	0.03	0.00	0.42	0.00	0.00	0.00	0.00
KN811566.1	706100	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	706114	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	706119	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	706132	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	706136	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811566.1	721849	0.42	0.50	0.85	0.59	0.50	0.57	0.03
KN811566.1	721850	0.53	0.33	0.12	0.63	0.34	0.54	0.48
KN811566.1	721870	0.30	0.28	0.02	0.65	0.45	0.64	0.02
KN811566.1	721871	0.23	0.20	0.16	0.15	0.26	0.56	0.27
KN811566.1	906319	0.04	0.00	0.00	0.00	0.00	0.03	0.02
KN811566.1	906320	0.00	0.00	0.00	0.00	0.00	0.09	0.00
KN811567.1	36103	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	36106	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	36143	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	36151	0.00	0.00	0.00	0.00	0.20	0.00	0.00
KN811567.1	44774	0.01	0.05	0.00	0.00	0.01	0.07	0.00
KN811567.1	44822	0.00	0.00	0.00	0.00	0.12	0.07	0.00
KN811567.1	63232	0.00	0.01	0.00	0.00	0.00	0.00	0.00
KN811567.1	66444	0.09	0.00	0.00	0.00	0.00	0.01	0.01
KN811567.1	66540	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	66569	0.01	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	66675	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	66689	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	66699	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	66714	0.00	0.00	0.00	0.01	0.00	0.00	0.00
KN811567.1	66966	0.00	0.01	0.00	0.00	0.00	0.01	0.00
KN811567.1	67011	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	67109	0.00	0.12	0.00	0.49	0.00	0.00	0.00
KN811567.1	92086	0.10	0.00	1.00	0.00	0.00	0.00	0.00
KN811567.1	92097	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	92118	0.00	0.00	0.00	0.00	0.00	0.14	0.00
KN811567.1	120536	0.00	0.00	0.04	0.00	0.00	0.00	0.00
KN811567.1	120741	0.12	0.06	0.03	0.32	0.23	0.15	0.06
KN811567.1	132084	0.00	0.17	0.00	0.13	0.00	0.15	0.00
KN811567.1	132117	0.19	0.01	0.00	0.16	0.40	0.00	0.00
KN811567.1	132121	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	132127	0.00	0.00	0.01	0.00	0.00	0.00	0.00
KN811567.1	132131	0.00	0.18	0.00	0.00	0.00	0.28	0.00
KN811567.1	132137	0.00	0.14	0.00	0.07	0.00	0.00	0.00
KN811567.1	132139	0.00	0.01	0.00	0.00	0.00	0.00	0.00
KN811567.1	132148	0.05	0.01	0.00	0.26	0.00	0.00	1.00
KN811567.1	132557	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	132579	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	132597	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	179712	0.17	0.00	0.01	0.00	0.00	0.00	1.00
KN811567.1	179727	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	179731	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	179914	0.00	0.00	0.00	0.01	0.00	0.00	0.00
KN811567.1	179916	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	179935	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	179951	0.00	0.00	0.00	0.00	0.00	0.09	0.00
KN811567.1	179981	0.00	0.00	0.00	0.01	0.00	0.00	0.00
KN811567.1	180026	0.00	0.02	0.00	0.00	0.00	0.00	0.00
KN811567.1	180048	0.00	0.16	0.00	0.00	0.01	0.00	0.00
KN811567.1	280160	0.47	0.46	0.45	0.80	0.57	0.76	0.60
KN811567.1	280162	0.55	0.38	0.40	0.77	0.45	0.63	0.58
KN811567.1	280183	0.45	0.26	0.27	0.40	0.42	0.40	0.00
KN811567.1	280211	0.43	0.20	0.04	0.75	0.44	0.62	0.94
KN811567.1	280926	0.15	0.00	0.00	0.09	0.03	0.22	0.05
KN811567.1	280943	0.00	0.00	0.00	0.05	0.28	0.03	0.18
KN811567.1	357259	0.00	0.00	0.00	0.17	0.00	0.00	0.00
KN811567.1	357265	0.00	0.00	0.00	0.00	0.00	0.13	0.00
KN811567.1	357270	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	357403	0.00	0.00	0.00	0.00	0.00	0.00	0.52
KN811567.1	357430	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	357434	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	357440	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	357442	0.00	0.00	0.00	0.00	0.00	0.00	0.00
KN811567.1	357464	0.00	0.01	0.00	0.00	0.00	0.00	0.00
KN811567.1	357482	0.00	0.00	0.00	0.00	0.00	0.00	0.00
